date,market,arrivals,index_2019
2020-04-01,Rep Of Ireland,2,0.0971974728657055
2020-04-01,Russian Federation,7,0.10466115949613126
2020-04-01,Spain,0,0.0
2020-04-01,Sweden,0,0.0
2020-04-01,Switzerland,0,0.0
2020-04-01,United Kingdom,18,0.0355367780974991
2020-04-01,Other Markets In Europe,8,0.035096442098182294
2020-04-01,Oceania,14,0.012722395808879324
2020-04-01,Australia,7,0.00734692163983291
2020-04-01,New Zealand,1,0.007841753416063833
2020-04-01,Other Markets In Oceania,6,0.29822308743735243
2020-04-01,Africa,3,0.03957522590858123
2020-04-01,Egypt,0,0.0
2020-04-01,Mauritius,0,0.0
2020-04-01,South Africa (Rep Of),0,0.0
2020-04-01,Other Markets In Africa,3,0.12019632065707322
2020-04-01,Others,0,0.0
2020-03-01,Total International Visitor Arrivals By Place Of Residence,240001,15.065963535498192
2020-03-01,Southeast Asia,88027,15.946142722811071
2020-03-01,Brunei Darussalam,514,8.49539970249573
2020-03-01,Indonesia,46499,17.938125637733368
2020-03-01,Malaysia,14887,14.634194293578432
2020-03-01,Myanmar,4762,36.63241299289071
2020-03-01,Philippines,11860,17.16094414131975
2020-03-01,Thailand,2898,6.579547325025022
2020-03-01,Vietnam,5390,10.926672365384679
2020-03-01,Other Markets In Southeast Asia,1217,12.748795306934843
2020-03-01,Greater China,8410,2.2074707529811355
2020-03-01,China,1488,0.49229140475087674
2020-03-01,Hong Kong SAR,5315,13.055172329093507
2020-03-01,Taiwan,1419,4.000667247767422
2020-03-01,Other Markets In Greater China,188,7.407164198706373
2020-03-01,North Asia,12809,10.043957178507181
2020-03-01,Japan,11611,15.756048797477803
2020-03-01,South Korea,1198,2.2259107406076972
2020-03-01,Other Markets In North Asia,0,0.0
2020-03-01,South Asia,24252,16.98227162041276
2020-03-01,Bangladesh,3738,32.74495203889449
2020-03-01,India,17848,15.104164830150784
2020-03-01,Pakistan,285,17.122258936617605
2020-03-01,Sri Lanka,1660,20.174194855175205
2020-03-01,Other Markets In South Asia,721,21.63
2020-03-01,West Asia,1019,7.239701128465027
2020-03-01,Iran,8,1.2054244098442994
2020-03-01,Israel,211,10.42103963452278
2020-03-01,Kuwait,16,1.9948051948051948
2020-03-01,Saudi Arabia,44,3.4128369206903235
2020-03-01,United Arab Emirates,587,8.639764503863608
2020-03-01,Other Markets In West Asia,153,6.116941529235382
2020-03-01,Americas,15567,19.403954042282678
2020-03-01,Canada,2414,20.90601387094679
2020-03-01,USA,10408,17.122903611005622
2020-03-01,Other Markets In Americas,2745,34.769208034705876
2020-03-01,Europe,67261,37.843613750692164
2020-03-01,Belgium & Luxembourg,819,28.518368057570655
2020-03-01,Denmark,1206,38.03516518173934
2020-03-01,Finland,1179,45.972380178716485
2020-03-01,France,5464,30.8108717717379
2020-03-01,Germany,14758,46.511554613572436
2020-03-01,Italy,1238,14.462053658346635
2020-03-01,Netherlands,2903,35.02760097734608
2020-03-01,Norway,857,30.30946065428824
2020-03-01,Rep Of Ireland,653,31.734974890652843
2020-03-01,Russian Federation,3707,55.42555975030837
2020-03-01,Spain,1306,23.96366916925335
2020-03-01,Sweden,1486,35.55945520170698
2020-03-01,Switzerland,2326,28.48134202712217
2020-03-01,United Kingdom,20614,40.69750798343591
2020-03-01,Other Markets In Europe,8745,38.36479826857552
2020-03-01,Oceania,21275,19.333497916707685
2020-03-01,Australia,18736,19.664560549129913
2020-03-01,New Zealand,2127,16.67940951596777
2020-03-01,Other Markets In Oceania,412,20.477985337364867
2020-03-01,Africa,1381,18.21779565991689
2020-03-01,Egypt,69,15.97838672327287
2020-03-01,Mauritius,62,5.6811240073304825
2020-03-01,South Africa (Rep Of),854,23.979221751643777
2020-03-01,Other Markets In Africa,396,15.865914326733666
2020-03-01,Others,0,0.0
2020-02-01,Total International Visitor Arrivals By Place Of Residence,732966,46.01163757134332
2020-02-01,Southeast Asia,247016,44.74709340109171
2020-02-01,Brunei Darussalam,1764,29.15541843424605
2020-02-01,Indonesia,115351,44.49946730979552
2020-02-01,Malaysia,40829,40.13565653338576
2020-02-01,Myanmar,8018,61.67969075535441
2020-02-01,Philippines,32073,46.40834413529075
2020-02-01,Thailand,24667,56.003345019459005
2020-02-01,Vietnam,19791,40.12055153679558
2020-02-01,Other Markets In Southeast Asia,4523,47.38110203226482
2020-02-01,Greater China,36496,9.579530630297208
2020-02-01,China,6222,2.0584926884139483
2020-02-01,Hong Kong SAR,12808,31.46014058156719
2020-02-01,Taiwan,16922,47.7091551562511
2020-02-01,Other Markets In Greater China,544,21.43349640476738
2020-02-01,North Asia,69624,54.59446284615379
2020-02-01,Japan,53425,72.49736517141086
2020-02-01,South Korea,16195,30.090671489266825
2020-02-01,Other Markets In North Asia,4,24.365482233502537
2020-02-01,South Asia,64947,45.47862423432902
2020-02-01,Bangladesh,6054,53.033156672944685
2020-02-01,India,52946,44.80642711212256
2020-02-01,Pakistan,742,44.57795133673776
2020-02-01,Sri Lanka,3591,43.641887786104924
2020-02-01,Other Markets In South Asia,1614,48.419999999999995
2020-02-01,West Asia,5452,38.73488768635067
2020-02-01,Iran,518,78.05123053741839
2020-02-01,Israel,1377,68.00839609828374
2020-02-01,Kuwait,125,15.584415584415584
2020-02-01,Saudi Arabia,407,31.568741516385497
2020-02-01,United Arab Emirates,2268,33.38157733349687
2020-02-01,Other Markets In West Asia,757,30.264867566216893
2020-02-01,Americas,53615,66.83002479456451
2020-02-01,Canada,9146,79.20729198992517
2020-02-01,USA,37568,61.80565361820322
2020-02-01,Other Markets In Americas,6901,87.4106756457214
2020-02-01,Europe,190088,106.95078649799395
2020-02-01,Belgium & Luxembourg,2444,85.10243166386164
2020-02-01,Denmark,4082,128.73925727351573
2020-02-01,Finland,4009,156.3216896831844
2020-02-01,France,18495,104.29119206044885
2020-02-01,Germany,39857,125.61397426705221
2020-02-01,Italy,7492,87.51995638799112
2020-02-01,Netherlands,6637,80.08204880697414
2020-02-01,Norway,3188,112.7497789566755
2020-02-01,Rep Of Ireland,1483,72.07192612992063
2020-02-01,Russian Federation,9135,136.5828131424513
2020-02-01,Spain,3892,71.41393599290508
2020-02-01,Sweden,4539,108.61666699902285
2020-02-01,Switzerland,7352,90.0235711880491
2020-02-01,United Kingdom,49475,97.676783131876
2020-02-01,Other Markets In Europe,28008,122.87264378573623
2020-02-01,Oceania,62292,56.60739140905077
2020-02-01,Australia,54791,57.50645479544071
2020-02-01,New Zealand,6185,48.5012448783548
2020-02-01,Other Markets In Oceania,1316,65.41026384459263
2020-02-01,Africa,3435,45.31363366532551
2020-02-01,Egypt,302,69.93438826707835
2020-02-01,Mauritius,228,20.89187538179597
2020-02-01,South Africa (Rep Of),1723,48.37962421321104
2020-02-01,Other Markets In Africa,1182,47.35735033888685
2020-02-01,Others,1,240.0
2020-01-01,Total International Visitor Arrivals By Place Of Residence,1688102,105.9699050262356
2020-01-01,Southeast Asia,528985,95.82594326997642
2020-01-01,Brunei Darussalam,5364,88.65627238168696
2020-01-01,Indonesia,282144,108.84394330916027
2020-01-01,Malaysia,90720,89.17942542576984
2020-01-01,Myanmar,11341,87.24237626047324
2020-01-01,Philippines,49522,71.6563470292105
2020-01-01,Thailand,34152,77.53785377648535
2020-01-01,Vietnam,46350,93.96127349454173
2020-01-01,Other Markets In Southeast Asia,9392,98.38675885187513
2020-01-01,Greater China,413392,108.50781801621612
2020-01-01,China,329047,108.86223780850924
2020-01-01,Hong Kong SAR,38681,95.01168783850723
2020-01-01,Taiwan,42608,120.1271529900453
2020-01-01,Other Markets In Greater China,3056,120.40581803854613
2020-01-01,North Asia,127547,100.01378766859672
2020-01-01,Japan,57234,77.66615251699635
2020-01-01,South Korea,70277,130.57623465583234
2020-01-01,Other Markets In North Asia,36,219.28934010152284
2020-01-01,South Asia,123324,86.35665781443934
2020-01-01,Bangladesh,11631,101.88778415312514
2020-01-01,India,99643,84.32453474735067
2020-01-01,Pakistan,1774,106.57855211775309
2020-01-01,Sri Lanka,6236,75.78691513064614
2020-01-01,Other Markets In South Asia,4040,121.2
2020-01-01,West Asia,13545,96.23331872920392
2020-01-01,Iran,493,74.28427925665495
2020-01-01,Israel,2958,146.09211013705396
2020-01-01,Kuwait,1127,140.5090909090909
2020-01-01,Saudi Arabia,3007,233.23637773899554
2020-01-01,United Arab Emirates,4178,61.49392861523365
2020-01-01,Other Markets In West Asia,1782,71.24437781109445
2020-01-01,Americas,98790,123.13975845295214
2020-01-01,Canada,15044,130.28586274835274
2020-01-01,USA,72577,119.40132353727468
2020-01-01,Other Markets In Americas,11169,141.47077761006554
2020-01-01,Europe,225192,126.70164088767442
2020-01-01,Belgium & Luxembourg,2704,94.15588184086819
2020-01-01,Denmark,3835,120.94930221556415
2020-01-01,Finland,3713,144.77985377741675
2020-01-01,France,16613,93.67880906732829
2020-01-01,Germany,40228,126.78322394598129
2020-01-01,Italy,10661,124.53954285269265
2020-01-01,Netherlands,7940,95.80404814334409
2020-01-01,Norway,3262,115.36693191865606
2020-01-01,Rep Of Ireland,2487,120.86505750850478
2020-01-01,Russian Federation,15880,237.4313161140807
2020-01-01,Spain,4872,89.39586232205386
2020-01-01,Sweden,6982,167.07679422497853
2020-01-01,Switzerland,8648,105.89279701227538
2020-01-01,United Kingdom,61634,121.68187673673663
2020-01-01,Other Markets In Europe,35733,156.7626456867935
2020-01-01,Oceania,148055,134.54387939168774
2020-01-01,Australia,130626,137.09985516068767
2020-01-01,New Zealand,15141,118.73198847262248
2020-01-01,Other Markets In Oceania,2288,113.72240400944374
2020-01-01,Africa,9271,122.30063979948551
2020-01-01,Egypt,584,135.23736009262834
2020-01-01,Mauritius,1185,108.58277336591327
2020-01-01,South Africa (Rep Of),4659,130.8187285022346
2020-01-01,Other Markets In Africa,2843,113.9060465426864
2020-01-01,Others,1,240.0
2019-12-01,Total International Visitor Arrivals By Place Of Residence,1724961,108.28371351017911
2019-12-01,Southeast Asia,662907,120.0859921836541
2019-12-01,Brunei Darussalam,10298,170.2054983196518
2019-12-01,Indonesia,339505,130.9723509030015
2019-12-01,Malaysia,133278,131.01472069990908
2019-12-01,Myanmar,13536,104.12774932208497
2019-12-01,Philippines,76603,110.84146745847525
2019-12-01,Thailand,40733,92.47919295729614
2019-12-01,Vietnam,38451,77.94832636760786
2019-12-01,Other Markets In Southeast Asia,10503,110.02514142049024
2019-12-01,Greater China,342199,89.82096126033193
2019-12-01,China,272742,90.23423542645405
2019-12-01,Hong Kong SAR,44954,110.41998436163114
2019-12-01,Taiwan,20723,58.425530215281384
2019-12-01,Other Markets In Greater China,3780,148.9312801654792
2019-12-01,North Asia,118932,93.25848350021204
2019-12-01,Japan,69706,94.59057251545843
2019-12-01,South Korea,49219,91.45000061934077
2019-12-01,Other Markets In North Asia,7,42.639593908629436
2019-12-01,South Asia,146360,102.48743503066184
2019-12-01,Bangladesh,13812,120.99338618544961
2019-12-01,India,115193,97.4839791169632
2019-12-01,Pakistan,1976,118.71432862721538
2019-12-01,Sri Lanka,10983,133.47782053878873
2019-12-01,Other Markets In South Asia,4396,131.88
2019-12-01,West Asia,14757,104.84422919799647
2019-12-01,Iran,581,87.54394776494225
2019-12-01,Israel,2032,100.35806889739473
2019-12-01,Kuwait,729,90.88831168831169
2019-12-01,Saudi Arabia,1344,104.24665503199535
2019-12-01,United Arab Emirates,7174,105.59058015454434
2019-12-01,Other Markets In West Asia,2897,115.82208895552225
2019-12-01,Americas,100218,124.91973188215361
2019-12-01,Canada,14314,123.96382872772675
2019-12-01,USA,76133,125.25153925986655
2019-12-01,Other Markets In Americas,9771,123.76318094976726
2019-12-01,Europe,189183,106.44159884921716
2019-12-01,Belgium & Luxembourg,2536,88.3059601880332
2019-12-01,Denmark,2844,89.69486714499723
2019-12-01,Finland,3263,127.23314378554021
2019-12-01,France,13745,77.5064847186196
2019-12-01,Germany,34026,107.23689912463854
2019-12-01,Italy,11129,130.006619679919
2019-12-01,Netherlands,7148,86.24777533106091
2019-12-01,Norway,2860,101.14942528735634
2019-12-01,Rep Of Ireland,2006,97.48906528430261
2019-12-01,Russian Federation,9629,143.96890068403542
2019-12-01,Spain,4942,90.68028563127875
2019-12-01,Sweden,6391,152.93437294354598
2019-12-01,Switzerland,8986,110.03153029050723
2019-12-01,United Kingdom,54172,106.9499079498734
2019-12-01,Other Markets In Europe,25506,111.89623151952972
2019-12-01,Oceania,134070,121.83511472117505
2019-12-01,Australia,117796,123.6339973551082
2019-12-01,New Zealand,13501,105.87151287027778
2019-12-01,Other Markets In Oceania,2773,137.82877024396305
2019-12-01,Africa,16335,215.48710507222478
2019-12-01,Egypt,637,147.5106136626785
2019-12-01,Mauritius,2920,267.5626145387905
2019-12-01,South Africa (Rep Of),8596,241.36462550015213
2019-12-01,Other Markets In Africa,4182,167.5536709959601
2019-12-01,Others,0,0.0
2019-11-01,Total International Visitor Arrivals By Place Of Residence,1533668,96.27537453410795
2019-11-01,Southeast Asia,565680,102.47326406034247
2019-11-01,Brunei Darussalam,6366,105.21734339705802
2019-11-01,Indonesia,266774,102.9145901821691
2019-11-01,Malaysia,111473,109.58000540660097
2019-11-01,Myanmar,12598,96.9120409249133
2019-11-01,Philippines,72701,105.19543001838845
2019-11-01,Thailand,40986,93.05359788249673
2019-11-01,Vietnam,45125,91.4779388660452
2019-11-01,Other Markets In Southeast Asia,9657,101.16279069767442
2019-11-01,Greater China,319671,83.90777444426071
2019-11-01,China,248636,82.25898233309071
2019-11-01,Hong Kong SAR,40383,99.19229052978045
2019-11-01,Taiwan,28548,80.48699689165916
2019-11-01,Other Markets In Greater China,2104,82.89719933020324
2019-11-01,North Asia,125534,98.43532831967526
2019-11-01,Japan,72765,98.74161491245133
2019-11-01,South Korea,52765,98.03854776975388
2019-11-01,Other Markets In North Asia,4,24.365482233502537
2019-11-01,South Asia,139058,97.3742671528681
2019-11-01,Bangladesh,11040,96.71061276334808
2019-11-01,India,113717,96.2348897349987
2019-11-01,Pakistan,1474,88.5551216581556
2019-11-01,Sri Lanka,9755,118.5537775977314
2019-11-01,Other Markets In South Asia,3072,92.16
2019-11-01,West Asia,12438,88.3684029792424
2019-11-01,Iran,698,105.17327975891513
2019-11-01,Israel,2009,99.22212618841833
2019-11-01,Kuwait,450,56.1038961038961
2019-11-01,Saudi Arabia,999,77.4869109947644
2019-11-01,United Arab Emirates,6406,94.28676560775175
2019-11-01,Other Markets In West Asia,1876,75.0024987506247
2019-11-01,Americas,82972,103.42293793256749
2019-11-01,Canada,11355,98.33794014275095
2019-11-01,USA,63363,104.2427499523587
2019-11-01,Other Markets In Americas,8254,104.5482852890573
2019-11-01,Europe,179959,101.25182329969537
2019-11-01,Belgium & Luxembourg,2820,98.1951134583019
2019-11-01,Denmark,2800,88.30718284317591
2019-11-01,Finland,2775,108.20471161657188
2019-11-01,France,15407,86.87831284538176
2019-11-01,Germany,37191,117.21176498396615
2019-11-01,Italy,6074,70.95518087301896
2019-11-01,Netherlands,8111,97.86733431872342
2019-11-01,Norway,2584,91.38815207780725
2019-11-01,Rep Of Ireland,2201,106.96581888870891
2019-11-01,Russian Federation,8171,122.16947632041266
2019-11-01,Spain,4946,90.75368124894877
2019-11-01,Sweden,3908,93.51705984405847
2019-11-01,Switzerland,8759,107.25196681666513
2019-11-01,United Kingdom,48343,95.44191464263328
2019-11-01,Other Markets In Europe,25869,113.48873257973473
2019-11-01,Oceania,100883,91.67667545622662
2019-11-01,Australia,89052,93.46543798148575
2019-11-01,New Zealand,9615,75.39845909545375
2019-11-01,Other Markets In Oceania,2216,110.1437269601955
2019-11-01,Africa,7472,98.5686959963063
2019-11-01,Egypt,474,109.76456966422232
2019-11-01,Mauritius,1410,129.19975565058033
2019-11-01,South Africa (Rep Of),3042,85.41544797248287
2019-11-01,Other Markets In Africa,2546,102.00661079763616
2019-11-01,Others,1,240.0
2019-10-01,Total International Visitor Arrivals By Place Of Residence,1530479,96.07518637774733
2019-10-01,Southeast Asia,555996,100.71900177572863
2019-10-01,Brunei Darussalam,4687,77.46680623657099
2019-10-01,Indonesia,251936,97.19046905671077
2019-10-01,Malaysia,97378,95.72436165245387
2019-10-01,Myanmar,13824,106.34323335021443
2019-10-01,Philippines,73812,106.80300244174478
2019-10-01,Thailand,63335,143.7942131920151
2019-10-01,Vietnam,41501,84.13132278957877
2019-10-01,Other Markets In Southeast Asia,9523,99.75906138696836
2019-10-01,Greater China,331072,86.90032783959221
2019-10-01,China,258611,85.5591212863098
2019-10-01,Hong Kong SAR,36073,88.60568794494638
2019-10-01,Taiwan,34588,97.51591174473543
2019-10-01,Other Markets In Greater China,1800,70.91965722165676
2019-10-01,North Asia,136707,107.19644421907886
2019-10-01,Japan,80106,108.70330246927541
2019-10-01,South Korea,56598,105.16034732630588
2019-10-01,Other Markets In North Asia,3,18.274111675126903
2019-10-01,South Asia,142972,100.11501476635547
2019-10-01,Bangladesh,12810,112.21584687486312
2019-10-01,India,116182,98.32093670420095
2019-10-01,Pakistan,1370,82.30699909882848
2019-10-01,Sri Lanka,8108,98.53757342515696
2019-10-01,Other Markets In South Asia,4502,135.06
2019-10-01,West Asia,12276,87.21743969876023
2019-10-01,Iran,738,111.20040180813662
2019-10-01,Israel,2982,147.27744165946413
2019-10-01,Kuwait,357,44.50909090909091
2019-10-01,Saudi Arabia,909,70.50610820244329
2019-10-01,United Arab Emirates,5338,78.5673985036183
2019-10-01,Other Markets In West Asia,1952,78.04097951024488
2019-10-01,Americas,68654,85.57583740083992
2019-10-01,Canada,8869,76.80838319031777
2019-10-01,USA,52674,86.65755426653632
2019-10-01,Other Markets In Americas,7111,90.07061505821255
2019-10-01,Europe,164050,92.30081080865656
2019-10-01,Belgium & Luxembourg,2576,89.69879867680342
2019-10-01,Denmark,3168,99.91326973113617
2019-10-01,Finland,2843,110.85621445978879
2019-10-01,France,16369,92.3029209428217
2019-10-01,Germany,28485,89.77379273394843
2019-10-01,Italy,5655,66.06051166231845
2019-10-01,Netherlands,7566,91.29136375976591
2019-10-01,Norway,2633,93.1211317418214
2019-10-01,Rep Of Ireland,2117,102.88352502834928
2019-10-01,Russian Federation,5569,83.2654281762793
2019-10-01,Spain,4798,88.03804339515894
2019-10-01,Sweden,3677,87.98931142441222
2019-10-01,Switzerland,8629,105.6601463250375
2019-10-01,United Kingdom,48679,96.10526783378658
2019-10-01,Other Markets In Europe,21286,93.38285831273855
2019-10-01,Oceania,112052,101.82642108403898
2019-10-01,Australia,97092,101.90390226495099
2019-10-01,New Zealand,13233,103.7699229547727
2019-10-01,Other Markets In Oceania,1727,85.83854533405128
2019-10-01,Africa,6697,88.34509596992282
2019-10-01,Egypt,402,93.0914704747202
2019-10-01,Mauritius,773,70.83078802687844
2019-10-01,South Africa (Rep Of),3087,86.67899010225332
2019-10-01,Other Markets In Africa,2435,97.55934693332443
2019-10-01,Others,3,719.9999999999999
2019-09-01,Total International Visitor Arrivals By Place Of Residence,1463543,91.87330665552906
2019-09-01,Southeast Asia,511664,92.68823395236012
2019-09-01,Brunei Darussalam,6356,105.05206324720402
2019-09-01,Indonesia,237637,91.67428035385802
2019-09-01,Malaysia,98438,96.76636111179377
2019-09-01,Myanmar,11742,90.3271300635285
2019-09-01,Philippines,62660,90.666505893347
2019-09-01,Thailand,39776,90.30644389240692
2019-09-01,Vietnam,44012,89.22165197501123
2019-09-01,Other Markets In Southeast Asia,11043,115.68196103079825
2019-09-01,Greater China,318888,83.70225130519005
2019-09-01,China,248568,82.2364851452392
2019-09-01,Hong Kong SAR,35351,86.83224779036398
2019-09-01,Taiwan,33138,93.42784443729163
2019-09-01,Other Markets In Greater China,1831,72.14105131825195
2019-09-01,North Asia,132515,103.90935947457874
2019-09-01,Japan,80823,109.67626664012992
2019-09-01,South Korea,51660,95.98543310500304
2019-09-01,Other Markets In North Asia,32,194.9238578680203
2019-09-01,South Asia,129203,90.47338117154005
2019-09-01,Bangladesh,10698,93.71468617230958
2019-09-01,India,105075,88.92145447826611
2019-09-01,Pakistan,1474,88.5551216581556
2019-09-01,Sri Lanka,8314,101.04111808790763
2019-09-01,Other Markets In South Asia,3642,109.26
2019-09-01,West Asia,11778,83.67929331801874
2019-09-01,Iran,1083,163.18432948267204
2019-09-01,Israel,2160,106.67983701691568
2019-09-01,Kuwait,382,47.625974025974024
2019-09-01,Saudi Arabia,959,74.384331975955
2019-09-01,United Arab Emirates,5312,78.18471728198209
2019-09-01,Other Markets In West Asia,1882,75.2423788105947
2019-09-01,Americas,64342,80.20101567344716
2019-09-01,Canada,7996,69.24792332729517
2019-09-01,USA,49493,81.4242763662088
2019-09-01,Other Markets In Americas,6853,86.80268949429485
2019-09-01,Europe,159864,89.94560694370662
2019-09-01,Belgium & Luxembourg,2677,93.2157158609483
2019-09-01,Denmark,2878,90.7671686509501
2019-09-01,Finland,2210,86.17384240454913
2019-09-01,France,15137,85.35581369121462
2019-09-01,Germany,26979,85.02745845775652
2019-09-01,Italy,6993,81.69074412990149
2019-09-01,Netherlands,8423,101.63192663871376
2019-09-01,Norway,1975,69.84969053934572
2019-09-01,Rep Of Ireland,1945,94.5245423618986
2019-09-01,Russian Federation,4385,65.56274062721937
2019-09-01,Spain,6479,118.88255172097433
2019-09-01,Sweden,2307,55.205695255947504
2019-09-01,Switzerland,6753,82.68895215354945
2019-09-01,United Kingdom,49918,98.55138272616445
2019-09-01,Other Markets In Europe,20805,91.27268473158534
2019-09-01,Oceania,127327,115.70746365408411
2019-09-01,Australia,109506,114.93314301307751
2019-09-01,New Zealand,15783,123.76639416573545
2019-09-01,Other Markets In Oceania,2038,101.29644203288737
2019-09-01,Africa,7961,105.01945781940505
2019-09-01,Egypt,414,95.8703203396372
2019-09-01,Mauritius,625,57.269395235186316
2019-09-01,South Africa (Rep Of),4257,119.5310854762852
2019-09-01,Other Markets In Africa,2665,106.77439818370004
2019-09-01,Others,1,240.0
2019-08-01,Total International Visitor Arrivals By Place Of Residence,1736102,108.98308517841792
2019-08-01,Southeast Asia,520958,94.37184750803969
2019-08-01,Brunei Darussalam,5156,85.21844526472371
2019-08-01,Indonesia,228095,87.99322065719247
2019-08-01,Malaysia,100225,98.52301491730357
2019-08-01,Myanmar,11942,91.86566063861841
2019-08-01,Philippines,66587,96.34871733035902
2019-08-01,Thailand,39919,90.63110754578116
2019-08-01,Vietnam,59034,119.67442976217424
2019-08-01,Other Markets In Southeast Asia,10000,104.75591870940708
2019-08-01,Greater China,499809,131.19069555014843
2019-08-01,China,397070,131.36703500297756
2019-08-01,Hong Kong SAR,52768,129.6134211592862
2019-08-01,Taiwan,45776,129.0588752176191
2019-08-01,Other Markets In Greater China,4195,165.28220113602782
2019-08-01,North Asia,173762,136.25248553765047
2019-08-01,Japan,108104,146.6963998968685
2019-08-01,South Korea,65643,121.9661592201261
2019-08-01,Other Markets In North Asia,15,91.37055837563452
2019-08-01,South Asia,135500,94.88280573008117
2019-08-01,Bangladesh,11808,103.43830756427663
2019-08-01,India,108736,92.01963620412795
2019-08-01,Pakistan,1547,92.94082306999098
2019-08-01,Sri Lanka,9693,117.80028357302004
2019-08-01,Other Markets In South Asia,3716,111.48
2019-08-01,West Asia,22847,162.32134610602597
2019-08-01,Iran,798,120.24108488196887
2019-08-01,Israel,1937,95.6661316211878
2019-08-01,Kuwait,2110,263.06493506493507
2019-08-01,Saudi Arabia,2490,193.13554392088423
2019-08-01,United Arab Emirates,11049,162.62480068686372
2019-08-01,Other Markets In West Asia,4463,178.43078460769615
2019-08-01,Americas,71328,88.90892490061918
2019-08-01,Canada,11130,96.38936801310595
2019-08-01,USA,54865,90.26211631608604
2019-08-01,Other Markets In Americas,5333,67.54979469912074
2019-08-01,Europe,203813,114.67299697253715
2019-08-01,Belgium & Luxembourg,4092,142.48737740119552
2019-08-01,Denmark,2781,87.70795553102579
2019-08-01,Finland,1226,47.80503655564581
2019-08-01,France,28953,163.2626592985226
2019-08-01,Germany,27209,85.75233022636485
2019-08-01,Italy,21699,253.4831198162065
2019-08-01,Netherlands,12792,154.34828511960424
2019-08-01,Norway,2106,74.48275862068967
2019-08-01,Rep Of Ireland,2093,101.71715535396079
2019-08-01,Russian Federation,4059,60.68852091354241
2019-08-01,Spain,12701,233.04943500665146
2019-08-01,Sweden,2454,58.72335334117693
2019-08-01,Switzerland,7687,94.1255701472434
2019-08-01,United Kingdom,50718,100.1307950860533
2019-08-01,Other Markets In Europe,23243,101.9683254610064
2019-08-01,Oceania,99796,90.68887229592292
2019-08-01,Australia,84023,88.18719956338295
2019-08-01,New Zealand,13913,109.10231527769609
2019-08-01,Other Markets In Oceania,1860,92.44915710557925
2019-08-01,Africa,8289,109.34634918540993
2019-08-01,Egypt,440,101.89116171362409
2019-08-01,Mauritius,943,86.40806353084912
2019-08-01,South Africa (Rep Of),2815,79.04157989564078
2019-08-01,Other Markets In Africa,4091,163.90771593602886
2019-08-01,Others,0,0.0
2019-07-01,Total International Visitor Arrivals By Place Of Residence,1802593,113.157030209642
2019-07-01,Southeast Asia,617788,111.91265884830798
2019-07-01,Brunei Darussalam,5882,97.2177841441243
2019-07-01,Indonesia,294173,113.48442403554782
2019-07-01,Malaysia,93071,91.4905015851171
2019-07-01,Myanmar,14805,113.88972582103042
2019-07-01,Philippines,68893,99.68540680674042
2019-07-01,Thailand,51916,117.86879880124188
2019-07-01,Vietnam,78515,159.16654559706458
2019-07-01,Other Markets In Southeast Asia,10533,110.33940917661849
2019-07-01,Greater China,498897,130.95131227705463
2019-07-01,China,389503,128.8635611725005
2019-07-01,Hong Kong SAR,50820,124.82857154553753
2019-07-01,Taiwan,55340,156.02320330616567
2019-07-01,Other Markets In Greater China,3234,127.41898414157664
2019-07-01,North Asia,130551,102.3693226334055
2019-07-01,Japan,71410,96.90288903866075
2019-07-01,South Korea,59119,109.84442159765146
2019-07-01,Other Markets In North Asia,22,134.01015228426394
2019-07-01,South Asia,138129,96.72374223387736
2019-07-01,Bangladesh,12564,110.0608821339407
2019-07-01,India,112026,94.80385305146076
2019-07-01,Pakistan,2581,155.0615800540703
2019-07-01,Sri Lanka,7768,94.40550941867531
2019-07-01,Other Markets In South Asia,3190,95.7
2019-07-01,West Asia,20611,146.43521095072882
2019-07-01,Iran,413,62.23003515821196
2019-07-01,Israel,1866,92.15952586739104
2019-07-01,Kuwait,1663,207.33506493506493
2019-07-01,Saudi Arabia,2489,193.05797944541402
2019-07-01,United Arab Emirates,9561,140.7236600024531
2019-07-01,Other Markets In West Asia,4619,184.66766616691655
2019-07-01,Americas,88663,110.51665556953228
2019-07-01,Canada,10260,88.85488911181196
2019-07-01,USA,71343,117.37118681014356
2019-07-01,Other Markets In Americas,7060,89.42462977232185
2019-07-01,Europe,173060,97.37018176498692
2019-07-01,Belgium & Luxembourg,4483,156.1023736289246
2019-07-01,Denmark,5408,170.55901600567688
2019-07-01,Finland,1992,77.67343623070674
2019-07-01,France,21953,123.79045900530055
2019-07-01,Germany,23843,75.14398947360127
2019-07-01,Italy,7418,86.65550406915618
2019-07-01,Netherlands,11757,141.8599740580978
2019-07-01,Norway,5103,180.47745358090185
2019-07-01,Rep Of Ireland,2722,132.2857605702252
2019-07-01,Russian Federation,4030,60.25492468134415
2019-07-01,Spain,6997,128.38728420923866
2019-07-01,Sweden,4199,100.48058707400243
2019-07-01,Switzerland,9690,118.65185049132153
2019-07-01,United Kingdom,43869,86.60905101995489
2019-07-01,Other Markets In Europe,19596,85.96873491949754
2019-07-01,Oceania,127346,115.72472976268186
2019-07-01,Australia,107383,112.70492663573964
2019-07-01,New Zealand,17922,140.539904722696
2019-07-01,Other Markets In Oceania,2041,101.44555357660604
2019-07-01,Africa,7548,99.57126838599038
2019-07-01,Egypt,705,163.25742956387498
2019-07-01,Mauritius,1180,108.12461820403176
2019-07-01,South Africa (Rep Of),2900,81.4282705852072
